@relation kddtrain2017_20
@attribute Feature62 real
@attribute Feature67 real
@attribute Feature28 real
@attribute Feature23 real
@attribute Feature81 real
@attribute Feature74 real
@attribute Feature51 real
@attribute Feature22 real
@attribute Feature44 real
@attribute Feature19 real
@attribute Feature53 real
@attribute Feature84 real
@attribute Feature50 real
@attribute Feature25 real
@attribute Feature79 real
@attribute Feature82 real
@attribute Feature99 real
@attribute Feature72 real
@attribute Feature8 real
@attribute Feature9 real
@attribute class {0,1,2}
@data
0.04901,0.00098,0.27228,0.55841,0.54007,0.54453,0.09726,0.71255,0.00038,0.63327,0.61561,0.25763,0.31977,0.83250,0.81444,0.88550,0.63396,0.34596,0.51844,0.61989,1
0.44725,0.44212,0.23549,0.14655,0.06238,0.46956,0.00942,0.10685,0.00047,0.56674,0.07580,0.24847,0.26585,0.69059,0.59717,0.59326,0.71200,0.00020,0.03173,0.29203,0
0.61926,0.43479,0.41698,0.26581,0.30193,0.83234,0.37246,0.56689,0.00030,0.41604,0.57505,0.77926,0.62890,0.88553,0.80524,0.43419,0.56224,0.31996,0.31957,0.19526,1
0.44206,0.45645,0.25421,0.50029,0.23042,0.48247,0.00094,0.20887,0.02719,0.76177,0.09341,0.27498,0.00040,0.69024,0.65969,0.87613,0.76518,0.00056,0.33627,0.55857,0
0.50090,0.44271,0.29986,0.16409,0.15949,0.59771,0.11564,0.15528,0.00057,0.59313,0.22670,0.38149,0.30572,0.81438,0.71739,0.58474,0.74390,0.30185,0.08011,0.32715,0
0.63336,0.62860,0.43698,0.36708,0.00061,0.50044,0.38123,0.00024,0.37248,0.69531,0.11503,0.18608,0.31046,0.81430,0.78372,0.59302,0.84172,0.23053,0.21719,0.30188,2
0.07108,0.03163,0.20656,0.50088,0.51306,0.41230,0.08096,0.69918,0.00090,0.69075,0.63752,0.02712,0.36343,0.79610,0.70400,0.86777,0.69905,0.38912,0.41623,0.68117,1
0.21270,0.09712,0.39808,0.23084,0.00093,0.73514,0.29264,0.44268,0.06292,0.34136,0.51302,0.58455,0.38131,0.88560,0.66428,0.49677,0.47321,0.14224,0.11516,0.23036,2
0.85425,0.88598,0.63593,0.03185,0.24889,0.38572,0.82389,0.12804,0.88547,0.35099,0.31045,0.01832,0.60679,0.75285,0.37688,0.30106,0.45659,0.61101,0.15552,0.00010,1
0.37631,0.38968,0.37801,0.52251,0.28317,0.42038,0.31017,0.38174,0.33636,0.85065,0.23951,0.00003,0.56601,0.84147,0.61130,0.81420,0.88527,0.00020,0.35420,0.61956,2
0.59373,0.58406,0.68855,0.38915,0.19589,0.50956,0.88518,0.54075,0.86781,0.11137,0.73964,0.13360,0.76574,0.88588,0.44236,0.10697,0.30525,0.59395,0.48775,0.00091,0
0.48264,0.44214,0.27263,0.22645,0.05337,0.54453,0.08021,0.02761,0.00058,0.66832,0.03593,0.43421,0.26103,0.65563,0.57566,0.66431,0.77955,0.07180,0.08885,0.32721,0
0.43843,0.26158,0.16852,0.40334,0.52258,0.33649,0.35412,0.59780,0.00006,0.88539,0.64276,0.00023,0.50443,0.67326,0.62888,0.88544,0.77095,0.61194,0.27428,0.77984,2
0.62867,0.68141,0.81635,0.08476,0.25783,0.74817,0.77992,0.39491,0.88566,0.28811,0.52260,0.61909,0.83200,0.87608,0.62461,0.26506,0.46033,0.51301,0.21266,0.00008,2
0.70857,0.83228,0.72380,0.58042,0.00022,0.66831,0.53148,0.09304,0.77987,0.31047,0.18680,0.64681,0.59768,0.69055,0.47860,0.61957,0.44229,0.18694,0.40773,0.34595,2
0.11114,0.04054,0.18854,0.52271,0.50484,0.37636,0.14286,0.39869,0.00097,0.86309,0.31032,0.00097,0.29236,0.75269,0.56677,0.84173,0.88598,0.32741,0.44777,0.65578,1
0.19060,0.08068,0.34342,0.32765,0.03559,0.68623,0.22101,0.46071,0.00085,0.23996,0.53194,0.48744,0.35801,0.88502,0.54070,0.47805,0.39826,0.17774,0.27410,0.14205,2
0.51839,0.40396,0.30503,0.39469,0.31014,0.61191,0.23015,0.55372,0.00057,0.27035,0.56665,0.33670,0.55847,0.88531,0.52231,0.54086,0.38974,0.33642,0.38506,0.32751,1
0.00009,0.00069,0.29253,0.73910,0.57532,0.58453,0.00051,0.73084,0.00038,0.74369,0.56687,0.42507,0.26134,0.74376,0.61523,0.73518,0.63364,0.24843,0.58497,0.88528,2
0.67399,0.68610,0.45622,0.16415,0.00086,0.42513,0.46044,0.00967,0.48756,0.49674,0.19081,0.00038,0.43492,0.85050,0.58067,0.54911,0.66454,0.36344,0.07154,0.18642,2
0.61964,0.58052,0.28317,0.67718,0.85051,0.00061,0.64631,0.60223,0.56667,0.49647,0.61964,0.00077,0.42090,0.00087,0.18691,0.29255,0.39453,0.88583,0.81995,0.56631,2
0.47304,0.31470,0.35482,0.45644,0.30153,0.70804,0.31918,0.59388,0.00033,0.23938,0.69554,0.53150,0.52271,0.88535,0.61927,0.47816,0.35888,0.50420,0.41644,0.38189,1
0.61117,0.63345,0.37266,0.22662,0.00027,0.36315,0.33649,0.02762,0.38138,0.66489,0.07524,0.00077,0.32315,0.72644,0.53109,0.67313,0.77043,0.09752,0.06640,0.31939,2
0.87662,0.88520,0.70617,0.00059,0.28361,0.52742,0.86721,0.19974,0.88541,0.38147,0.43487,0.23982,0.65571,0.81481,0.50455,0.24872,0.49160,0.75237,0.14223,0.00099,1
0.44732,0.44299,0.23714,0.36797,0.17779,0.47393,0.00921,0.08853,0.00049,0.77967,0.00067,0.35422,0.22194,0.59395,0.53559,0.75239,0.84505,0.00090,0.23912,0.43477,0
0.60295,0.73931,0.73052,0.24323,0.00020,0.65573,0.53171,0.38120,0.80541,0.16847,0.48758,0.42534,0.70820,0.88529,0.50904,0.33662,0.33253,0.21276,0.23080,0.02766,0
0.63765,0.55872,0.64402,0.08484,0.34548,0.56274,0.88574,0.42570,0.72601,0.21259,0.57571,0.43401,0.88560,0.69030,0.49618,0.15990,0.39826,0.64677,0.25776,0.00034,2
0.47340,0.44213,0.32531,0.08410,0.00014,0.65025,0.06261,0.02200,0.00081,0.56238,0.07535,0.41617,0.26143,0.88568,0.78399,0.48769,0.76134,0.10693,0.00038,0.16877,0
0.44799,0.28365,0.22142,0.58458,0.46992,0.44277,0.32703,0.60602,0.00063,0.28824,0.69940,0.00008,0.47395,0.88561,0.52211,0.49657,0.45198,0.65581,0.67719,0.28307,1
0.27993,0.15550,0.12659,0.88577,0.72612,0.25228,0.24823,0.69552,0.00073,0.59740,0.57515,0.00088,0.35496,0.50408,0.30591,0.73592,0.51850,0.48718,0.80552,0.88599,0
0.48733,0.30519,0.41878,0.48743,0.52235,0.31494,0.88592,0.55358,0.52236,0.20859,0.71211,0.00039,0.52761,0.62861,0.31934,0.00067,0.30118,0.84180,0.70485,0.08870,0
0.55835,0.41694,0.60055,0.37269,0.25790,0.59769,0.88531,0.57143,0.60200,0.04471,0.78398,0.42569,0.72606,0.77096,0.44284,0.08856,0.26123,0.68108,0.50012,0.00049,0
0.44274,0.39865,0.67948,0.43460,0.28370,0.56211,0.88527,0.58437,0.79636,0.11926,0.77920,0.32737,0.68680,0.79626,0.42049,0.13353,0.31906,0.67364,0.57520,0.00012,0
0.62855,0.65090,0.40919,0.17780,0.00067,0.40312,0.37268,0.09784,0.41617,0.54098,0.26145,0.00060,0.45613,0.80511,0.56250,0.56625,0.69928,0.32739,0.10291,0.15046,2
0.30571,0.34123,0.30810,0.54010,0.29261,0.41230,0.13313,0.23012,0.20450,0.88528,0.08409,0.02751,0.06643,0.79644,0.58075,0.88520,0.88507,0.00023,0.38554,0.60283,2
0.49666,0.35474,0.33817,0.59354,0.37210,0.67775,0.28353,0.56204,0.00040,0.17396,0.65957,0.46933,0.48240,0.88533,0.55373,0.34550,0.31032,0.56670,0.62859,0.30114,1
0.56608,0.42908,0.29603,0.49654,0.23982,0.59365,0.27464,0.56238,0.00096,0.18166,0.66806,0.30136,0.57124,0.88596,0.54904,0.36395,0.31066,0.45156,0.50091,0.23068,1
0.48239,0.44272,0.10881,0.74325,0.57544,0.21792,0.08082,0.60650,0.00075,0.86331,0.48252,0.00060,0.40388,0.43405,0.45101,0.88568,0.74855,0.32788,0.61562,0.83235,0
0.45193,0.46062,0.17016,0.22602,0.10687,0.30554,0.01828,0.05378,0.03538,0.64671,0.00069,0.04430,0.23076,0.56603,0.40712,0.73598,0.72163,0.00042,0.08847,0.38174,0
0.10607,0.00051,0.14648,0.68632,0.63719,0.29211,0.21282,0.47893,0.00068,0.88504,0.37271,0.07137,0.15988,0.51378,0.50496,0.88547,0.78398,0.42500,0.58484,0.84103,0
0.10625,0.02267,0.46573,0.23965,0.00095,0.88566,0.21223,0.29674,0.04407,0.47384,0.32382,0.88570,0.27424,0.88526,0.77088,0.55870,0.60260,0.05382,0.09758,0.28352,2
0.48733,0.44222,0.27009,0.25235,0.08829,0.54056,0.08878,0.04475,0.00005,0.62466,0.01805,0.32748,0.27063,0.75238,0.70437,0.60219,0.76517,0.03571,0.12845,0.33617,0
0.00079,0.07107,0.48990,0.79268,0.57535,0.83641,0.00058,0.66445,0.14232,0.55352,0.49131,0.85834,0.22150,0.81438,0.68124,0.57597,0.70851,0.23011,0.68609,0.78850,2
0.44724,0.30541,0.34506,0.60682,0.65561,0.69077,0.28398,0.77045,0.00008,0.38114,0.73518,0.71793,0.54959,0.66493,0.60618,0.76169,0.44285,0.58487,0.67309,0.52234,2
0.48722,0.22196,0.35245,0.51897,0.24808,0.70470,0.53117,0.44720,0.00034,0.10242,0.68600,0.52282,0.51886,0.88503,0.48265,0.20407,0.28399,0.72665,0.56697,0.15052,1
0.05301,0.00087,0.27778,0.57506,0.43445,0.55311,0.10697,0.51377,0.00042,0.83214,0.41664,0.29218,0.20888,0.81408,0.72639,0.77996,0.88572,0.23909,0.48719,0.61117,1
0.38979,0.23966,0.26122,0.42910,0.28368,0.52206,0.30186,0.58407,0.00027,0.46996,0.66848,0.38182,0.51318,0.66408,0.64696,0.60206,0.61128,0.45183,0.40702,0.32770,1
0.85401,0.88557,0.63598,0.07127,0.13366,0.38539,0.82334,0.11538,0.88502,0.43865,0.32358,0.13381,0.57139,0.63716,0.31922,0.37259,0.42548,0.54950,0.13701,0.00092,1
0.11561,0.00015,0.16645,0.75707,0.66404,0.33208,0.23080,0.51845,0.00056,0.65061,0.41221,0.16817,0.18604,0.49617,0.31913,0.76176,0.57136,0.45176,0.64655,0.88528,0
0.06213,0.00003,0.40348,0.79289,0.60256,0.80518,0.12408,0.59733,0.00021,0.59754,0.47367,0.88562,0.23063,0.72655,0.69943,0.69089,0.69531,0.35456,0.70835,0.77017,2
0.29682,0.31900,0.41827,0.42503,0.00099,0.40348,0.38968,0.44243,0.43442,0.67335,0.54073,0.00030,0.53171,0.80571,0.52268,0.73534,0.74870,0.19565,0.23918,0.37299,2
0.63726,0.40710,0.25747,0.59727,0.42538,0.51348,0.46049,0.64694,0.00003,0.21755,0.87674,0.16800,0.61100,0.85808,0.60244,0.43447,0.42555,0.88571,0.65558,0.31038,1
0.22694,0.22672,0.55396,0.30531,0.07186,0.88549,0.22193,0.42528,0.22174,0.35006,0.38997,0.88593,0.48255,0.88588,0.65008,0.61146,0.46966,0.00061,0.17795,0.32737,2
0.02259,0.00057,0.30577,0.45127,0.38166,0.61172,0.04495,0.49190,0.00066,0.79680,0.43834,0.48745,0.23501,0.73586,0.81021,0.81455,0.83218,0.27487,0.29687,0.69029,1
0.39405,0.42075,0.42778,0.42500,0.11523,0.57143,0.23086,0.18645,0.28396,0.74318,0.12843,0.25795,0.11546,0.88589,0.85012,0.60244,0.85821,0.00000,0.30161,0.36326,2
0.45643,0.46517,0.36147,0.36779,0.14261,0.49134,0.21287,0.07177,0.23004,0.77079,0.00083,0.30108,0.10600,0.68148,0.68111,0.65522,0.88551,0.00097,0.24823,0.38179,2
0.51322,0.44728,0.59555,0.43870,0.27443,0.43826,0.88565,0.58016,0.75280,0.10607,0.77409,0.08800,0.71236,0.78800,0.39415,0.03559,0.28839,0.66486,0.57507,0.00093,0
0.44290,0.33211,0.49836,0.54955,0.55869,0.33259,0.88512,0.64605,0.66424,0.21291,0.80509,0.12414,0.60230,0.54022,0.32367,0.00034,0.30573,0.87679,0.72158,0.21267,0
0.20861,0.07133,0.31931,0.31401,0.00017,0.63726,0.27420,0.44277,0.00073,0.31032,0.52720,0.48701,0.36384,0.78849,0.53537,0.57575,0.46596,0.16877,0.19023,0.24800,2
0.47836,0.34108,0.26833,0.60218,0.29220,0.53588,0.27468,0.57554,0.00011,0.19918,0.70481,0.18685,0.50963,0.88504,0.54004,0.39888,0.32708,0.54904,0.58831,0.31942,1
0.50478,0.44233,0.14642,0.19538,0.10641,0.29299,0.12455,0.08453,0.00093,0.56655,0.13738,0.01892,0.29662,0.56666,0.37609,0.71739,0.65023,0.21229,0.05389,0.38973,0
0.44729,0.46517,0.23227,0.22123,0.20451,0.42095,0.00959,0.11998,0.04444,0.59702,0.01842,0.15058,0.23574,0.69005,0.47831,0.70852,0.68686,0.00019,0.10241,0.44223,0
0.50463,0.44218,0.18462,0.19500,0.10602,0.36751,0.12449,0.05312,0.00003,0.59706,0.09746,0.08068,0.28395,0.65511,0.52742,0.65547,0.71254,0.19555,0.06617,0.36337,0
0.37279,0.19975,0.29962,0.60215,0.54095,0.59759,0.34528,0.57148,0.00033,0.16828,0.64604,0.31057,0.45130,0.88584,0.54037,0.33663,0.28312,0.69026,0.68617,0.37213,1
0.44218,0.49154,0.14289,0.55360,0.43430,0.18695,0.00074,0.35408,0.09791,0.72118,0.19921,0.00074,0.11580,0.37246,0.31413,0.88534,0.58089,0.12489,0.39812,0.74342,0
0.50043,0.33201,0.44021,0.48722,0.47818,0.33293,0.88555,0.57522,0.54921,0.20847,0.74877,0.00057,0.59751,0.66454,0.39403,0.00026,0.34561,0.82367,0.68192,0.08861,0
0.20832,0.16427,0.57321,0.31089,0.00013,0.81918,0.41681,0.44226,0.32720,0.26177,0.53530,0.75297,0.50066,0.88537,0.57505,0.47889,0.39466,0.18691,0.21225,0.19509,2
0.62447,0.65599,0.72144,0.34517,0.18667,0.55803,0.82337,0.53524,0.88544,0.08880,0.68616,0.29285,0.82738,0.82346,0.44769,0.17727,0.25790,0.48728,0.43833,0.00023,0
0.82375,0.88571,0.71242,0.00058,0.06233,0.54008,0.76122,0.03138,0.88558,0.44789,0.20421,0.35451,0.52201,0.72682,0.40775,0.37294,0.59733,0.40755,0.03189,0.00002,1
0.53584,0.47853,0.61171,0.37600,0.23026,0.45186,0.88550,0.55853,0.77036,0.08805,0.74817,0.33664,0.72149,0.56614,0.31983,0.17794,0.29655,0.61168,0.49175,0.00082,0
0.56243,0.68141,0.73902,0.30521,0.00061,0.80557,0.43464,0.00090,0.67317,0.52256,0.07151,0.88525,0.35419,0.72687,0.63373,0.60254,0.66402,0.14295,0.16800,0.27469,2
0.18154,0.13784,0.51853,0.33290,0.00084,0.76160,0.36305,0.44212,0.27481,0.25753,0.54985,0.63757,0.44260,0.88523,0.58453,0.43447,0.39488,0.21255,0.26151,0.14231,2
0.64271,0.66416,0.39601,0.48702,0.00083,0.35088,0.39853,0.13736,0.44218,0.72169,0.24391,0.00094,0.39844,0.69901,0.50994,0.71733,0.80521,0.21290,0.31013,0.35472,2
0.50962,0.47386,0.27219,0.14653,0.00037,0.48248,0.13312,0.00099,0.06233,0.59753,0.06672,0.29285,0.28396,0.67383,0.63766,0.56686,0.75789,0.13380,0.01856,0.25760,0
0.10283,0.08022,0.52264,0.30148,0.00081,0.88575,0.20412,0.35859,0.15947,0.41297,0.40368,0.88519,0.29205,0.88576,0.71769,0.50473,0.52731,0.08837,0.18638,0.23041,2
0.19062,0.08859,0.43108,0.29643,0.00046,0.84577,0.22110,0.44261,0.01863,0.26147,0.48245,0.80596,0.37602,0.88581,0.60291,0.49674,0.38961,0.08098,0.19998,0.19537,2
0.88568,0.86339,0.60649,0.04429,0.01866,0.37231,0.88595,0.00933,0.84111,0.44774,0.35465,0.03594,0.63358,0.70847,0.36741,0.47890,0.43843,0.70824,0.05381,0.00082,1
0.50404,0.52288,0.38185,0.33233,0.00905,0.43488,0.29237,0.05838,0.32773,0.74833,0.05396,0.11537,0.14642,0.75275,0.71204,0.61144,0.88547,0.00037,0.18147,0.31098,2
0.38511,0.15503,0.38134,0.48721,0.53105,0.51367,0.70835,0.55350,0.24828,0.13351,0.73003,0.30101,0.42025,0.72622,0.36309,0.00096,0.31063,0.88559,0.70882,0.08806,0
0.40792,0.32363,0.50946,0.43469,0.32741,0.37227,0.81430,0.22605,0.64666,0.45194,0.50462,0.28397,0.72157,0.46095,0.32789,0.01857,0.44291,0.88539,0.31990,0.55897,2
0.46563,0.44296,0.18494,0.25236,0.08857,0.36779,0.04421,0.04408,0.00077,0.63759,0.02730,0.09701,0.24355,0.63731,0.44242,0.69052,0.73543,0.05337,0.12896,0.33666,0
0.46589,0.44235,0.16443,0.31443,0.15987,0.32710,0.04462,0.08070,0.00090,0.66434,0.03528,0.08861,0.24365,0.56696,0.41299,0.79639,0.70845,0.07103,0.16460,0.46046,0
0.04012,0.00067,0.37624,0.78885,0.69085,0.75206,0.08033,0.78873,0.00029,0.45168,0.62887,0.61976,0.34177,0.88563,0.51861,0.58407,0.54900,0.37237,0.73572,0.79639,2
0.00001,0.08039,0.26855,0.48700,0.41652,0.37626,0.00047,0.65079,0.15991,0.67396,0.53198,0.10692,0.22169,0.64602,0.42069,0.70819,0.76109,0.17729,0.45625,0.47830,1
0.00029,0.01844,0.21761,0.53568,0.38975,0.39853,0.00097,0.62451,0.03568,0.88152,0.52712,0.16814,0.24334,0.62821,0.55874,0.87603,0.88528,0.19508,0.43880,0.58400,1
0.35021,0.14649,0.23755,0.61904,0.51362,0.47390,0.40701,0.61145,0.00049,0.24359,0.74813,0.08060,0.43456,0.86706,0.50463,0.48718,0.44222,0.78810,0.69951,0.35414,1
0.41623,0.27990,0.08445,0.88556,0.81412,0.16832,0.27460,0.78359,0.00017,0.57105,0.64699,0.00002,0.44203,0.33657,0.24848,0.70873,0.46980,0.54023,0.85028,0.88507,0
0.48730,0.50492,0.31661,0.40741,0.18632,0.50910,0.08882,0.09307,0.12439,0.78352,0.00004,0.37281,0.25279,0.64612,0.55823,0.73526,0.85871,0.00094,0.28359,0.43408,0
0.44769,0.45106,0.26187,0.34108,0.08894,0.50412,0.00954,0.04451,0.01833,0.64271,0.00043,0.36336,0.22185,0.64698,0.58889,0.64602,0.76160,0.00040,0.20897,0.35438,0
0.82728,0.88569,0.77071,0.00074,0.00942,0.65504,0.77015,0.10292,0.88563,0.46962,0.29258,0.55899,0.58862,0.75249,0.49119,0.37275,0.54491,0.38996,0.00433,0.00006,1
0.53159,0.56232,0.66892,0.40769,0.22188,0.45120,0.82319,0.55356,0.88569,0.11987,0.72152,0.15956,0.73524,0.74328,0.37218,0.11508,0.27968,0.55824,0.51853,0.00046,0
0.48738,0.45639,0.77944,0.03158,0.30157,0.73592,0.88534,0.59373,0.82362,0.48750,0.70466,0.59354,0.88551,0.87659,0.71271,0.11565,0.70497,0.52229,0.18193,0.00013,2
0.08408,0.09733,0.37297,0.61972,0.63790,0.71703,0.00076,0.76153,0.02735,0.38958,0.62824,0.85055,0.38528,0.58410,0.57590,0.77997,0.44237,0.37292,0.69994,0.47884,2
0.45117,0.44279,0.11367,0.65993,0.40734,0.22605,0.01893,0.45119,0.00007,0.79240,0.29683,0.00053,0.19573,0.45100,0.43482,0.88570,0.65933,0.09719,0.50054,0.72694,0
0.00053,0.04036,0.46083,0.68660,0.54099,0.84154,0.00036,0.62859,0.08063,0.50068,0.47888,0.88540,0.23094,0.79674,0.68144,0.60272,0.64261,0.23902,0.64620,0.61948,2
0.46922,0.33661,0.41475,0.80137,0.84114,0.82751,0.26525,0.80118,0.00005,0.30562,0.65536,0.77991,0.45650,0.87695,0.51840,0.61170,0.44245,0.54950,0.86360,0.71717,2
0.02779,0.00029,0.26819,0.60620,0.41655,0.53503,0.05326,0.50937,0.00024,0.85476,0.39869,0.28399,0.20485,0.78825,0.69095,0.82387,0.88502,0.19582,0.50052,0.62810,1
0.02780,0.01364,0.18649,0.45601,0.36359,0.37258,0.02758,0.62488,0.00082,0.66884,0.56224,0.00089,0.28823,0.74361,0.59319,0.69990,0.76174,0.23982,0.40702,0.46003,1
0.23529,0.00007,0.43693,0.54456,0.75204,0.87233,0.46924,0.71702,0.00068,0.11982,0.71756,0.85830,0.44241,0.88531,0.62418,0.11552,0.42061,0.75220,0.81993,0.20429,0
0.49699,0.42990,0.63707,0.38914,0.23939,0.52253,0.88538,0.56233,0.75228,0.11104,0.73903,0.30118,0.74388,0.74399,0.41289,0.22193,0.28341,0.59371,0.50959,0.00092,0
0.88171,0.87248,0.71931,0.00050,0.31082,0.58055,0.87627,0.18630,0.85882,0.34135,0.38943,0.27483,0.62860,0.88568,0.51843,0.31963,0.48250,0.71716,0.15524,0.00080,1
0.45603,0.42095,0.11742,0.70865,0.51350,0.23509,0.07100,0.54029,0.00067,0.88511,0.42973,0.00053,0.28802,0.46999,0.44744,0.88507,0.78336,0.29210,0.59784,0.73570,0
0.84170,0.88538,0.72364,0.00059,0.13307,0.56209,0.79614,0.18169,0.88502,0.42074,0.36300,0.38921,0.62469,0.73565,0.44745,0.31031,0.53519,0.49621,0.06635,0.00038,1
0.02230,0.00059,0.43822,0.58087,0.46076,0.87693,0.04414,0.55391,0.00049,0.49133,0.41691,0.88568,0.19537,0.86752,0.69938,0.67349,0.59705,0.18634,0.56289,0.49660,1
0.05870,0.00048,0.25939,0.77939,0.76163,0.51891,0.11525,0.77942,0.00016,0.47350,0.61596,0.40763,0.36300,0.62853,0.68603,0.88571,0.45633,0.43420,0.82367,0.67349,2
0.26547,0.15528,0.13748,0.84123,0.68153,0.27487,0.22110,0.65075,0.00048,0.64222,0.53508,0.00068,0.33259,0.54957,0.39436,0.74318,0.55303,0.45151,0.73901,0.88561,0
0.33290,0.19028,0.27270,0.56687,0.33634,0.54462,0.28364,0.42514,0.00002,0.19980,0.53156,0.20481,0.32751,0.88542,0.48239,0.39812,0.34585,0.54942,0.61199,0.24807,1
0.18621,0.09784,0.20831,0.72620,0.53175,0.41643,0.17748,0.53101,0.00096,0.77407,0.44213,0.00003,0.25744,0.83211,0.55850,0.86718,0.78349,0.35494,0.63355,0.71775,2
0.00076,0.00007,0.23238,0.66455,0.41616,0.46567,0.00012,0.65075,0.00000,0.63303,0.51811,0.17737,0.23576,0.75256,0.65013,0.63776,0.75752,0.15001,0.64296,0.46046,1
0.00008,0.12433,0.40521,0.75796,0.69961,0.56270,0.00096,0.79245,0.24833,0.73575,0.58855,0.38991,0.26165,0.73569,0.62467,0.88506,0.58817,0.29259,0.76198,0.69049,2
0.22163,0.12499,0.56438,0.43809,0.00053,0.88198,0.44240,0.44287,0.24821,0.34197,0.58802,0.87612,0.42925,0.88532,0.71289,0.35421,0.50921,0.29230,0.43863,0.00087,2
0.86330,0.88514,0.70855,0.00098,0.10665,0.53189,0.84169,0.05396,0.88552,0.48754,0.28888,0.20429,0.56636,0.85897,0.45631,0.39827,0.52701,0.57551,0.05381,0.00014,1
0.65900,0.75742,0.77708,0.00052,0.19556,0.66868,0.69051,0.31981,0.88588,0.36363,0.44294,0.47893,0.78855,0.85812,0.51878,0.30117,0.53535,0.44263,0.09758,0.00003,2
0.15990,0.09799,0.50014,0.21206,0.00087,0.88571,0.23992,0.35023,0.11592,0.38134,0.35803,0.88576,0.42002,0.88556,0.68681,0.58487,0.51383,0.01874,0.07185,0.28392,2
0.48714,0.35462,0.25054,0.58435,0.40763,0.50064,0.26565,0.58885,0.00040,0.19910,0.65558,0.11578,0.48720,0.88553,0.50925,0.39877,0.33289,0.54033,0.64671,0.28336,1
0.22149,0.04021,0.37866,0.37210,0.07128,0.75724,0.36321,0.47874,0.00029,0.26130,0.64205,0.64677,0.31059,0.86765,0.58802,0.52213,0.44251,0.39885,0.35083,0.11586,2
0.00036,0.00414,0.27420,0.62840,0.46095,0.54060,0.00021,0.67365,0.00933,0.71224,0.54959,0.33655,0.26564,0.74302,0.47347,0.82398,0.74326,0.21245,0.57591,0.56627,1
0.38944,0.27423,0.09722,0.86716,0.70857,0.19541,0.23057,0.72124,0.00078,0.65019,0.60265,0.00035,0.41621,0.38930,0.32710,0.70816,0.56650,0.46911,0.77968,0.88567,0
0.60666,0.70898,0.69255,0.38938,0.00082,0.60677,0.57547,0.18184,0.77949,0.40760,0.34125,0.38941,0.73059,0.82312,0.41223,0.53161,0.58424,0.31915,0.27077,0.23979,2
0.02781,0.00004,0.40367,0.69019,0.54059,0.80546,0.05367,0.59380,0.00076,0.51828,0.45653,0.88508,0.21797,0.72617,0.65952,0.69952,0.61113,0.26554,0.66886,0.58443,2
0.51367,0.40786,0.57775,0.44263,0.26556,0.48259,0.88581,0.53506,0.67378,0.12466,0.73941,0.15940,0.67341,0.80569,0.40302,0.05317,0.31078,0.67328,0.57569,0.00096,0
0.40322,0.23985,0.43824,0.54437,0.56646,0.39803,0.80545,0.61181,0.47841,0.24304,0.77083,0.23045,0.50477,0.56633,0.38165,0.00016,0.37607,0.88531,0.72654,0.20471,0
0.38108,0.23909,0.38309,0.62441,0.39892,0.76515,0.28385,0.59768,0.00061,0.18624,0.68106,0.64680,0.42059,0.88550,0.63399,0.37280,0.31022,0.56693,0.64209,0.36363,1
0.44282,0.31492,0.71097,0.14254,0.00039,0.79262,0.88523,0.23088,0.62807,0.38912,0.47379,0.69910,0.75769,0.88563,0.50448,0.34529,0.57505,0.48786,0.14203,0.00043,2
0.00057,0.07562,0.32302,0.66848,0.34567,0.49669,0.00041,0.56614,0.15045,0.80142,0.43444,0.30112,0.17345,0.69051,0.61163,0.71710,0.88503,0.08002,0.58886,0.50478,1
0.00098,0.01888,0.31923,0.71720,0.48785,0.60231,0.00007,0.61110,0.03545,0.72693,0.40710,0.74359,0.18630,0.46062,0.66435,0.88533,0.70851,0.08046,0.68629,0.54924,2
0.34113,0.18120,0.29688,0.60601,0.38175,0.59367,0.31923,0.53536,0.00004,0.19049,0.65541,0.30131,0.39820,0.88529,0.50923,0.38196,0.34512,0.61997,0.63372,0.32700,1
0.04060,0.15522,0.18443,0.64697,0.46086,0.13797,0.00045,0.67385,0.23068,0.64691,0.51883,0.00093,0.16890,0.27454,0.36755,0.88580,0.46526,0.15087,0.51809,0.71712,2
0.44755,0.44225,0.19206,0.22665,0.13349,0.38505,0.00940,0.06660,0.00058,0.65004,0.01330,0.11539,0.22618,0.65546,0.50461,0.68181,0.75264,0.02775,0.10657,0.37290,0
0.41295,0.25715,0.01134,0.83242,0.88549,0.02288,0.31085,0.79237,0.00027,0.48793,0.65013,0.00083,0.42002,0.04401,0.10282,0.55824,0.36395,0.60222,0.88500,0.77958,0
0.39806,0.26599,0.15719,0.87664,0.84123,0.31480,0.26508,0.80196,0.00022,0.66463,0.65554,0.00043,0.46022,0.62894,0.47326,0.68136,0.61939,0.54941,0.85489,0.88530,0
0.13792,0.00089,0.36373,0.69565,0.81438,0.72687,0.27496,0.55376,0.00083,0.73561,0.42041,0.58465,0.20820,0.86784,0.67725,0.60240,0.74381,0.54930,0.65922,0.88586,0
0.11556,0.00077,0.35450,0.81057,0.72697,0.70897,0.23079,0.68620,0.00029,0.47335,0.55804,0.74310,0.28353,0.67382,0.67301,0.77985,0.52721,0.46911,0.80588,0.73525,2
0.61909,0.60623,0.36900,0.47841,0.00074,0.41246,0.35403,0.17393,0.32792,0.80183,0.24889,0.00073,0.41223,0.82385,0.61170,0.83268,0.82734,0.15072,0.26595,0.42510,2
